id,name,num_users,total_cmt,positive,negative,neutral,average_completion_rate,number of resources,rank_binned,course_classification
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696689,circuit theory,10921,87.0,12.0,10.0,65.0,NaN,204,7,NaN
C_696687,general biology,6831,59.0,10.0,0.0,49.0,NaN,229,1,NaN
C_696687,general biology,6831,59.0,10.0,0.0,49.0,NaN,229,1,NaN
C_696687,general biology,6831,59.0,10.0,0.0,49.0,NaN,229,1,NaN
C_696687,general biology,6831,59.0,10.0,0.0,49.0,NaN,229,1,NaN
C_696687,general biology,6831,59.0,10.0,0.0,49.0,NaN,229,1,NaN
C_696687,general biology,6831,59.0,10.0,0.0,49.0,NaN,229,1,NaN
C_696687,general biology,6831,59.0,10.0,0.0,49.0,NaN,229,1,NaN
C_696687,general biology,6831,59.0,10.0,0.0,49.0,NaN,229,1,NaN
C_696692,investment banking,6382,169.0,19.0,8.0,142.0,NaN,113,2,NaN
C_696692,investment banking,6382,169.0,19.0,8.0,142.0,NaN,113,2,NaN
C_696692,investment banking,6382,169.0,19.0,8.0,142.0,NaN,113,2,NaN
C_696692,investment banking,6382,169.0,19.0,8.0,142.0,NaN,113,2,NaN
C_696695,catti translation qualification level test written translation preparation basic course,3212,28.0,11.0,7.0,10.0,0.6822561425502602,26,NaN,NaN
C_696696,classical chanting of chinese poetry,623,4.0,3.0,0.0,1.0,NaN,34,NaN,NaN
C_696697,principles of management,5343,5.0,0.0,0.0,5.0,NaN,50,9,NaN
C_696697,principles of management,5343,5.0,0.0,0.0,5.0,NaN,50,9,NaN
C_696697,principles of management,5343,5.0,0.0,0.0,5.0,NaN,50,9,NaN
C_696697,principles of management,5343,5.0,0.0,0.0,5.0,NaN,50,9,NaN
C_696699,university computer tutorials,11,NaN,NaN,NaN,NaN,NaN,139,7,NaN
C_696699,university computer tutorials,11,NaN,NaN,NaN,NaN,NaN,139,7,NaN
C_696699,university computer tutorials,11,NaN,NaN,NaN,NaN,NaN,139,7,NaN
C_696699,university computer tutorials,11,NaN,NaN,NaN,NaN,NaN,139,7,NaN
C_696704,design and production of information-based teaching resources - development of digital teaching resources based on ppt,4689,805.0,113.0,18.0,674.0,NaN,183,NaN,NaN
C_696705,ancient chinese·selected literature,1811,22.0,14.0,0.0,8.0,NaN,22,NaN,NaN
C_696708,c language programming basics,27,NaN,NaN,NaN,NaN,NaN,47,NaN,NaN
C_696709,dance body shaping training,2992,74.0,25.0,3.0,46.0,0.7734414073086844,50,NaN,NaN
C_696710,software engineering,1,NaN,NaN,NaN,NaN,NaN,37,NaN,NaN
C_696711,advanced mathematics,3363,18.0,4.0,2.0,12.0,0.9455655053324626,80,NaN,NaN
C_696718,furniture design,2,NaN,NaN,NaN,NaN,NaN,36,NaN,NaN
C_696720,principles of microeconomics (prerequisite course),3712,14.0,3.0,1.0,10.0,NaN,88,6,NaN
C_696720,principles of microeconomics (prerequisite course),3712,14.0,3.0,1.0,10.0,NaN,88,6,NaN
C_696720,principles of microeconomics (prerequisite course),3712,14.0,3.0,1.0,10.0,NaN,88,6,NaN
C_696720,principles of microeconomics (prerequisite course),3712,14.0,3.0,1.0,10.0,NaN,88,6,NaN
C_696722,distribution center design and management,1032,19.0,3.0,2.0,14.0,NaN,58,6,NaN
C_696722,distribution center design and management,1032,19.0,3.0,2.0,14.0,NaN,58,6,NaN
C_696722,distribution center design and management,1032,19.0,3.0,2.0,14.0,NaN,58,6,NaN
C_696722,distribution center design and management,1032,19.0,3.0,2.0,14.0,NaN,58,6,NaN
C_696724,probability theory and mathematical statistics,29821,156.0,39.0,25.0,92.0,0.3227272727272727,146,1,Very satisfied
C_696724,probability theory and mathematical statistics,29821,156.0,39.0,25.0,92.0,0.3227272727272727,146,1,Very satisfied
C_696724,probability theory and mathematical statistics,29821,156.0,39.0,25.0,92.0,0.3227272727272727,146,1,Very satisfied
C_696724,probability theory and mathematical statistics,29821,156.0,39.0,25.0,92.0,0.3227272727272727,146,1,Very satisfied
C_696732,microwave technology and antennas,3225,545.0,86.0,27.0,432.0,NaN,55,NaN,NaN
C_696729,circuit principle,19001,242.0,20.0,47.0,175.0,NaN,127,NaN,NaN
C_696741,ikebana - developing flower arrangement skills,2,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN
C_696740,an introduction to the basic situation of my country’s 14 neighboring countries on land,22766,553.0,117.0,82.0,354.0,0.8,41,NaN,NaN
C_696746,systems engineering principles,17501,36.0,14.0,7.0,15.0,NaN,82,NaN,NaN
C_696753,high technology and modern local war,3039,52.0,6.0,4.0,42.0,NaN,52,1,NaN
C_696753,high technology and modern local war,3039,52.0,6.0,4.0,42.0,NaN,52,1,NaN
C_696753,high technology and modern local war,3039,52.0,6.0,4.0,42.0,NaN,52,1,NaN
C_696753,high technology and modern local war,3039,52.0,6.0,4.0,42.0,NaN,52,1,NaN
C_696753,high technology and modern local war,3039,52.0,6.0,4.0,42.0,NaN,52,1,NaN
C_696753,high technology and modern local war,3039,52.0,6.0,4.0,42.0,NaN,52,1,NaN
C_696753,high technology and modern local war,3039,52.0,6.0,4.0,42.0,NaN,52,1,NaN
C_696753,high technology and modern local war,3039,52.0,6.0,4.0,42.0,NaN,52,1,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696759,curling,272,3.0,1.0,0.0,2.0,NaN,33,5,NaN
C_696754,secrets of wisdom,770,1.0,0.0,1.0,0.0,NaN,136,9,NaN
C_696754,secrets of wisdom,770,1.0,0.0,1.0,0.0,NaN,136,9,NaN
C_696754,secrets of wisdom,770,1.0,0.0,1.0,0.0,NaN,136,9,NaN
C_696754,secrets of wisdom,770,1.0,0.0,1.0,0.0,NaN,136,9,NaN
C_696763,evidence-based medicine (elective),1,NaN,NaN,NaN,NaN,NaN,32,5,NaN
C_696763,evidence-based medicine (elective),1,NaN,NaN,NaN,NaN,NaN,32,5,NaN
C_696763,evidence-based medicine (elective),1,NaN,NaN,NaN,NaN,NaN,32,5,NaN
C_696763,evidence-based medicine (elective),1,NaN,NaN,NaN,NaN,NaN,32,5,NaN
C_696763,evidence-based medicine (elective),1,NaN,NaN,NaN,NaN,NaN,32,5,NaN
C_696762,ap environmental science - part 1: the living,123,NaN,NaN,NaN,NaN,NaN,21,2,NaN
C_696762,ap environmental science - part 1: the living,123,NaN,NaN,NaN,NaN,NaN,21,2,NaN
C_696762,ap environmental science - part 1: the living,123,NaN,NaN,NaN,NaN,NaN,21,2,NaN
C_696762,ap environmental science - part 1: the living,123,NaN,NaN,NaN,NaN,NaN,21,2,NaN
C_696762,ap environmental science - part 1: the living,123,NaN,NaN,NaN,NaN,NaN,21,2,NaN
C_696762,ap environmental science - part 1: the living,123,NaN,NaN,NaN,NaN,NaN,21,2,NaN
C_696762,ap environmental science - part 1: the living,123,NaN,NaN,NaN,NaN,NaN,21,2,NaN
C_696762,ap environmental science - part 1: the living,123,NaN,NaN,NaN,NaN,NaN,21,2,NaN
C_696766,safety and radiation protection of laser products,1,NaN,NaN,NaN,NaN,NaN,39,NaN,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696767,programming basics,1646,5.0,0.0,1.0,4.0,NaN,48,5,NaN
C_696771,management,1926,5.0,0.0,0.0,5.0,NaN,58,NaN,NaN
C_696769,basics of rope rescue techniques,3039,287.0,158.0,10.0,119.0,NaN,79,NaN,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696773,data structures,1765,3.0,0.0,1.0,2.0,NaN,86,6,NaN
C_696782,"test use, please do not choose courses",1,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN
C_696787,engineering thermodynamics (part 1),4553,111.0,26.0,4.0,81.0,NaN,119,1,NaN
C_696787,engineering thermodynamics (part 1),4553,111.0,26.0,4.0,81.0,NaN,119,1,NaN
C_696787,engineering thermodynamics (part 1),4553,111.0,26.0,4.0,81.0,NaN,119,1,NaN
C_696787,engineering thermodynamics (part 1),4553,111.0,26.0,4.0,81.0,NaN,119,1,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696788,alpine skiing,552,10.0,6.0,1.0,3.0,NaN,126,5,NaN
C_696792,first experience with ai skills-dueros system introduction (baidu yunzhi academy),155,1.0,1.0,0.0,0.0,NaN,18,NaN,NaN
C_696796,interchangeability and basics of measurement technology,1680,32.0,15.0,1.0,16.0,NaN,47,5,NaN
C_696796,interchangeability and basics of measurement technology,1680,32.0,15.0,1.0,16.0,NaN,47,5,NaN
C_696796,interchangeability and basics of measurement technology,1680,32.0,15.0,1.0,16.0,NaN,47,5,NaN
C_696796,interchangeability and basics of measurement technology,1680,32.0,15.0,1.0,16.0,NaN,47,5,NaN
C_696796,interchangeability and basics of measurement technology,1680,32.0,15.0,1.0,16.0,NaN,47,5,NaN
C_696796,interchangeability and basics of measurement technology,1680,32.0,15.0,1.0,16.0,NaN,47,5,NaN
C_696796,interchangeability and basics of measurement technology,1680,32.0,15.0,1.0,16.0,NaN,47,5,NaN
C_696796,interchangeability and basics of measurement technology,1680,32.0,15.0,1.0,16.0,NaN,47,5,NaN
C_696798,first experience with ai skills-image recognition (baidu yunzhi academy),560,7.0,1.0,2.0,4.0,0.631578947368421,10,NaN,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,2,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696794,engineering mechanics,4,NaN,NaN,NaN,NaN,NaN,136,9,NaN
C_696801,first experience with ai skills-intelligent voice technology (baidu yunzhi academy),448,NaN,NaN,NaN,NaN,NaN,16,NaN,NaN
C_696799,organizational behavior - how to effectively manage employee behavior (spring 2019),6,NaN,NaN,NaN,NaN,NaN,152,NaN,NaN
C_696803,first experience with ai skills-natural language processing (baidu yunzhi academy),449,NaN,NaN,NaN,NaN,NaN,17,NaN,NaN
C_696809,food nutrition and food safety (spring 2019),4,NaN,NaN,NaN,NaN,NaN,37,5,NaN
C_696809,food nutrition and food safety (spring 2019),4,NaN,NaN,NaN,NaN,NaN,37,5,NaN
C_696809,food nutrition and food safety (spring 2019),4,NaN,NaN,NaN,NaN,NaN,37,5,NaN
C_696812,legal knowledge related to equity financing,66,NaN,NaN,NaN,NaN,NaN,25,NaN,NaN
C_696814,general chemistry,1675,57.0,6.0,14.0,37.0,NaN,48,NaN,NaN
C_696817,engineering thermodynamics (part 2),2498,40.0,3.0,0.0,37.0,NaN,142,1,NaN
C_696817,engineering thermodynamics (part 2),2498,40.0,3.0,0.0,37.0,NaN,142,1,NaN
C_696817,engineering thermodynamics (part 2),2498,40.0,3.0,0.0,37.0,NaN,142,1,NaN
C_696817,engineering thermodynamics (part 2),2498,40.0,3.0,0.0,37.0,NaN,142,1,NaN
C_696821,stem course design and case analysis,2415,260.0,121.0,10.0,129.0,0.0,36,NaN,NaN
C_696829,math experiment,577,1.0,0.0,0.0,1.0,NaN,102,NaN,NaN
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9,Neutral
C_696832,structural mechanics (1),3050,25.0,1.0,5.0,19.0,0.7589851628825586,210,5,Very dissatisfied
C_696832,structural mechanics (1),3050,25.0,1.0,5.0,19.0,0.7589851628825586,210,5,Very dissatisfied
C_696832,structural mechanics (1),3050,25.0,1.0,5.0,19.0,0.7589851628825586,210,5,Very dissatisfied
C_696832,structural mechanics (1),3050,25.0,1.0,5.0,19.0,0.7589851628825586,210,5,Very dissatisfied
C_696832,structural mechanics (1),3050,25.0,1.0,5.0,19.0,0.7589851628825586,210,5,Very dissatisfied
C_696832,structural mechanics (1),3050,25.0,1.0,5.0,19.0,0.7589851628825586,210,5,Very dissatisfied
C_696832,structural mechanics (1),3050,25.0,1.0,5.0,19.0,0.7589851628825586,210,5,Very dissatisfied
C_696832,structural mechanics (1),3050,25.0,1.0,5.0,19.0,0.7589851628825586,210,5,Very dissatisfied
C_696832,structural mechanics (1),3050,25.0,1.0,5.0,19.0,0.7589851628825586,210,5,Very dissatisfied
C_696836,introduction to management accounting,1,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN
C_696837,heat transfer,1372,6.0,2.0,1.0,3.0,NaN,71,2,NaN
C_696837,heat transfer,1372,6.0,2.0,1.0,3.0,NaN,71,2,NaN
C_696837,heat transfer,1372,6.0,2.0,1.0,3.0,NaN,71,2,NaN
C_696837,heat transfer,1372,6.0,2.0,1.0,3.0,NaN,71,2,NaN
C_696837,heat transfer,1372,6.0,2.0,1.0,3.0,NaN,71,9,NaN
C_696837,heat transfer,1372,6.0,2.0,1.0,3.0,NaN,71,9,NaN
C_696837,heat transfer,1372,6.0,2.0,1.0,3.0,NaN,71,9,NaN
C_696837,heat transfer,1372,6.0,2.0,1.0,3.0,NaN,71,9,NaN
C_696840,military theory,2797,343.0,16.0,8.0,319.0,NaN,74,5,NaN
C_696840,military theory,2797,343.0,16.0,8.0,319.0,NaN,74,5,NaN
C_696840,military theory,2797,343.0,16.0,8.0,319.0,NaN,74,5,NaN
C_696840,military theory,2797,343.0,16.0,8.0,319.0,NaN,74,5,NaN
C_696846,situation and policy,119,NaN,NaN,NaN,NaN,NaN,67,NaN,NaN
C_696845,mechanical principles,1143,1.0,0.0,0.0,1.0,NaN,103,7,NaN
C_696845,mechanical principles,1143,1.0,0.0,0.0,1.0,NaN,103,7,NaN
C_696845,mechanical principles,1143,1.0,0.0,0.0,1.0,NaN,103,7,NaN
C_696845,mechanical principles,1143,1.0,0.0,0.0,1.0,NaN,103,7,NaN
C_696845,mechanical principles,1143,1.0,0.0,0.0,1.0,NaN,103,7,NaN
C_696845,mechanical principles,1143,1.0,0.0,0.0,1.0,NaN,103,7,NaN
C_696845,mechanical principles,1143,1.0,0.0,0.0,1.0,NaN,103,7,NaN
C_696845,mechanical principles,1143,1.0,0.0,0.0,1.0,NaN,103,7,NaN
C_696854,database systems (medium): modeling and design,1479,1.0,1.0,0.0,0.0,NaN,67,5,NaN
C_696854,database systems (medium): modeling and design,1479,1.0,1.0,0.0,0.0,NaN,67,5,NaN
C_696854,database systems (medium): modeling and design,1479,1.0,1.0,0.0,0.0,NaN,67,5,NaN
C_696854,database systems (medium): modeling and design,1479,1.0,1.0,0.0,0.0,NaN,67,5,NaN
C_696855,computer culture basics,14863,458.0,163.0,22.0,273.0,NaN,173,1,NaN
C_696855,computer culture basics,14863,458.0,163.0,22.0,273.0,NaN,173,1,NaN
C_696855,computer culture basics,14863,458.0,163.0,22.0,273.0,NaN,173,1,NaN
C_696855,computer culture basics,14863,458.0,163.0,22.0,273.0,NaN,173,1,NaN
C_696855,computer culture basics,14863,458.0,163.0,22.0,273.0,NaN,173,1,NaN
